Frame Index,Pillar Index,X,Y,DX,DY,DIS
3,2954,49397.084,32436.868,84.319,108.651,137.531
3,2957,49415.086,31172.507,35.203,-152.627,156.634
3,2960,49447.405,30688.440,1.924,355.864,355.869
3,2964,49438.707,29304.301,-73.920,-25.460,78.181
3,2967,49655.882,28366.385,76.127,38.358,85.245
3,2972,49606.662,27264.428,-40.263,-61.267,73.313
3,2975,49685.592,26215.516,-26.720,-116.518,119.542
3,2978,49917.677,25345.803,138.434,15.794,139.332
3,2983,49792.767,24424.856,-53.262,97.072,110.724
3,2989,49923.654,38274.997,2.531,-120.451,120.478
3,2992,50064.575,36483.111,10.621,83.693,84.364
3,2996,50163.511,35240.841,46.853,-153.871,160.846
3,3000,50229.555,34649.105,45.692,256.344,260.385
3,3004,50418.148,33423.816,167.178,34.130,170.627
3,3009,50274.661,32396.303,-41.766,-1.349,41.788
3,3012,50536.045,31534.573,152.428,139.896,206.894
3,3015,50517.747,30359.393,66.883,-33.944,75.003
3,3019,50538.107,29539.491,21.683,139.903,141.573
3,3022,50512.144,28373.176,-71.510,-24.729,75.665
3,3025,50455.418,27411.986,-195.354,16.248,196.028
3,3029,50811.742,25468.695,28.615,68.625,74.352
3,3030,50669.200,26157.838,-47.008,-244.137,248.622
3,3033,50970.611,24366.586,127.240,-29.599,130.638
3,3039,50960.332,38194.420,39.336,-267.094,269.976
3,3041,51083.720,37619.067,95.777,160.675,187.055
3,3045,50960.532,36478.731,-93.003,12.615,93.855
3,3049,51161.042,35581.061,40.591,118.026,124.811
3,3053,51205.728,34280.153,18.125,-181.209,182.113
3,3057,51111.949,33473.157,-142.798,14.731,143.555
3,3063,51280.157,32298.987,-40.091,-167.735,172.460
3,3066,51260.801,31675.633,-126.668,211.685,246.689
3,3069,51308.104,30457.586,-146.638,-5.137,146.728
3,3072,51489.884,29433.109,-30.382,-36.033,47.132
3,3075,51786.648,27574.985,131.999,109.372,171.423
3,3076,51661.460,28408.276,73.858,-59.276,94.703
3,3081,51823.517,26327.544,109.637,-142.480,179.780
3,3084,51866.472,25452.171,85.819,-16.112,87.319
3,3087,52010.902,24497.126,163.634,31.037,166.552
3,3097,52034.899,37392.422,42.973,-133.088,139.854
3,3102,52155.533,36769.723,96.474,246.223,264.449
3,3107,52092.856,35619.579,-31.485,88.623,94.050
3,3111,52079.021,34486.598,-112.444,-42.988,120.381
3,3115,52186.796,33612.710,-71.819,85.829,111.914
3,3120,52195.938,32442.434,-128.171,-92.987,158.349
3,3123,52393.194,30565.459,-65.457,33.606,73.580
3,3124,52433.751,31639.218,42.416,106.290,114.440
3,3127,52537.451,29582.921,18.872,46.138,49.848
NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,3132,52721.778,27422.203,69.259,-111.356,131.137
3,3136,52770.809,26515.978,53.005,-23.728,58.074
3,3140,52785.665,25484.085,1.055,-53.981,53.992
3,3143,52806.959,24589.360,-44.328,53.464,69.451
3,3150,52968.379,37410.072,-27.580,-182.170,184.246
3,3154,53131.470,36749.894,68.514,159.283,173.394
3,3158,53282.569,35680.427,154.375,81.932,174.770
3,3161,53255.581,33693.879,-6.879,98.820,99.059
3,3162,53127.911,34589.875,-67.417,-7.574,67.842
3,3164,53367.708,32456.694,44.763,-145.518,152.248
3,3169,53309.837,31628.703,-80.080,28.643,85.049
3,3172,53476.545,30676.234,19.635,77.167,79.626
3,3175,53695.679,29565.203,173.244,-40.752,177.973
3,3179,53779.131,28471.737,189.708,-132.810,231.576
3,3183,53732.402,27586.031,75.922,-16.955,77.793
3,3187,53740.907,26604.670,17.467,3.461,17.807
3,3191,53652.786,25692.699,-135.832,85.028,160.250
3,3204,54032.521,36672.617,-34.282,15.204,37.502
3,3209,54149.607,35676.935,19.849,23.097,30.454
3,3214,54498.266,34815.867,303.556,152.348,339.641
3,3218,54299.947,33857.013,38.389,195.592,199.323
3,3223,54275.483,32674.176,-53.052,13.255,54.682
3,3226,54532.349,31649.821,138.517,-18.758,139.782
3,3230,54559.389,30624.463,98.492,-43.217,107.556
3,3237,54724.866,28558.059,131.424,-115.516,174.975
3,3241,54567.448,27771.103,-93.022,98.854,135.740
3,3244,54790.691,25681.642,-1.903,4.573,4.953
3,3245,54727.275,26758.339,-0.180,87.760,87.760
3,3263,55112.905,36559.395,45.868,-163.139,169.464
3,3268,55089.528,35687.999,-44.146,-32.644,54.904
3,3273,55163.525,34729.251,-35.114,-1.668,35.153
3,3277,55367.110,33762.596,101.625,33.443,106.986
3,3283,55559.704,32855.256,227.253,126.469,260.074
3,3286,55475.365,31777.654,77.634,40.729,87.669
3,3290,55689.044,30683.520,224.159,-52.636,230.256
3,3294,55434.133,28865.987,-163.263,123.581,204.761
3,3295,55598.138,29682.691,66.229,-52.399,84.451
3,3298,55521.041,27825.232,-137.135,85.584,161.650
3,3302,55827.496,26637.024,102.568,-101.039,143.976
3,3334,56118.240,34734.422,-84.262,-63.796,105.688
3,3339,56067.067,33808.195,-202.284,11.371,202.603
3,3343,56230.193,31923.658,-171.335,118.538,208.343
3,3344,56160.834,32638.314,-175.506,-158.308,236.355
3,3347,56250.311,30805.694,-212.826,2.797,212.844
3,3350,56323.967,29875.294,-206.124,73.202,218.737
3,3353,56519.635,28854.743,-75.616,45.249,88.121
3,3357,56630.568,27837.772,-31.560,29.164,42.971
3,3401,57281.296,31872.680,-119.078,0.976,119.082
3,3404,57460.316,30920.424,-6.743,49.206,49.666
4,2498,41346.505,32799.298,224.254,-209.075,306.598
4,2503,41361.675,30980.762,107.362,-32.575,112.195
4,2504,41426.582,31910.503,237.364,-95.331,255.792
4,2511,41465.824,29270.758,77.040,261.930,273.025
4,2514,41452.355,28093.659,-2.037,77.078,77.105
4,2548,42088.891,33954.342,30.716,-127.438,131.087
4,2549,42058.652,35099.536,67.397,14.324,68.903
4,2554,42021.004,32989.124,-104.092,-89.674,137.392
4,2559,41979.628,32199.327,-212.491,123.050,245.548
4,2563,42044.512,31080.344,-212.907,-3.035,212.929
4,2566,42075.756,29922.269,-248.916,-159.173,295.457
4,2570,42357.214,28955.148,-34.821,-123.496,128.311
4,2574,42593.456,27995.735,140.836,-89.026,166.615
4,2599,42937.934,36129.866,9.312,-19.352,21.476
4,2603,42909.840,35138.145,-83.988,-17.750,85.843
4,2607,42912.042,34332.025,-148.824,179.490,233.163
4,2613,42942.807,32989.087,-185.159,-160.257,244.880
4,2616,43198.617,32137.724,3.634,-9.262,9.949
4,2619,43327.626,31013.682,71.847,-138.343,155.887
4,2623,43445.368,30296.771,122.407,146.487,190.897
4,2627,43311.847,29073.538,-78.377,-73.645,107.547
NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,2634,43668.429,26010.240,77.792,-140.026,160.184
4,2635,43408.823,27161.781,-114.398,9.866,114.823
4,2652,43879.435,37233.312,15.454,9.043,17.905
4,2657,43980.750,36112.768,49.553,-107.233,118.129
4,2661,43916.641,35445.020,-81.716,228.594,242.760
4,2665,44086.166,34250.638,22.597,27.400,35.516
4,2670,44217.178,33199.375,91.013,-18.985,92.972
4,2674,44186.107,32271.586,-7.326,55.385,55.867
4,2678,44232.435,31337.349,-26.300,115.009,117.977
4,2681,44419.931,29394.097,26.532,176.739,178.719
4,2682,44253.189,30210.118,-72.832,-10.609,73.600
4,2685,45021.381,28355.850,562.317,130.810,577.331
4,2688,44443.065,27217.378,-83.473,-4.588,83.599
4,2691,44476.823,26142.067,-117.200,-78.185,140.885
4,2695,44731.825,25266.796,70.517,48.835,85.776
4,2709,44894.425,37141.268,27.727,-153.257,155.745
4,2713,44891.980,36424.637,-37.622,135.577,140.700
4,2718,44906.859,35405.181,-89.777,119.812,149.716
NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,2728,45175.012,32195.417,-21.340,-91.368,93.827
4,2729,44972.866,33281.794,-156.203,-6.907,156.356
4,2733,45244.535,31400.630,-17.289,108.037,109.412
4,2736,45420.209,30439.139,90.994,147.982,173.720
4,2739,45357.866,29403.248,-38.787,115.600,121.934
4,2742,45443.200,28358.246,-19.180,63.050,65.902
4,2745,45645.493,27247.684,115.641,-44.430,123.882
4,2749,45522.935,26020.741,-68.536,-268.032,276.656
4,2752,45521.401,25252.906,-137.487,-33.621,141.538
4,2755,45754.006,24374.376,29.942,81.828,87.134
NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,2765,45867.734,37218.031,2.710,-144.848,144.873
4,2769,45870.798,35655.542,-128.731,300.140,326.582
4,2770,45764.928,36645.871,-167.447,286.635,331.960
4,2775,46019.270,34238.330,-45.685,-124.332,132.460
4,2780,46072.394,33602.643,-59.783,243.810,251.032
4,2786,46129.623,32249.931,-69.835,-107.285,128.012
4,2789,46115.559,31463.339,-149.439,100.669,180.184
4,2791,46212.089,30430.407,-120.435,68.969,138.786
4,2795,46299.316,29522.025,-95.295,165.605,191.066
4,2798,46451.845,28358.460,-10.134,3.354,10.674
4,2802,46448.687,27429.668,-78.966,68.935,104.822
4,2806,46603.696,26429.441,8.834,70.626,71.177
4,2809,46662.543,24303.034,-65.005,-59.483,88.113
4,2810,46530.383,25170.755,-131.847,-185.888,227.900
4,2817,46848.060,37418.588,-20.051,-13.674,24.269
4,2822,46855.505,36384.322,-79.906,-44.705,91.562
4,2827,46933.652,35582.324,-69.026,157.231,171.715
4,2833,47005.364,34343.349,-62.704,-89.256,109.079
4,2838,47091.490,33528.221,-43.924,99.556,108.815
4,2841,47127.980,32487.480,-69.661,61.595,92.987
4,2845,47232.666,31399.274,-32.298,-22.847,39.562
4,2847,47336.216,30407.781,5.780,-22.193,22.933
4,2849,47340.339,29562.427,-57.606,135.889,147.595
4,2853,47605.791,27461.131,74.683,30.215,80.563
4,2854,47432.760,28498.891,-32.612,73.783,80.669
4,2858,47681.975,26333.848,83.514,-94.981,126.475
4,2861,47677.188,25466.901,11.453,40.070,41.675
4,2864,47685.947,24303.991,-45.199,-128.450,136.170
4,2868,47741.958,38510.377,-63.871,15.108,65.633
4,2873,47795.090,37496.227,-76.307,-4.869,76.462
4,2878,47848.452,36705.355,-90.183,207.016,225.807
4,2883,47934.569,35491.398,-66.436,-1.519,66.453
4,2888,48014.011,34392.550,-52.561,-108.058,120.163
4,2894,48072.888,33614.234,-60.765,117.578,132.351
4,2897,48190.868,32688.109,-10.078,192.528,192.792
4,2901,48526.827,30465.177,192.848,-34.602,195.928
4,2902,48261.173,31454.450,-7.172,-37.423,38.104
4,2905,48446.241,29604.895,44.753,108.365,117.242
4,2909,48361.164,28557.059,-107.844,62.071,124.431
4,2913,48427.311,27548.889,-107.387,47.926,117.596
4,2916,48564.780,26343.989,-37.421,-154.749,159.209
4,2919,48841.162,25340.102,171.811,-156.890,232.667
4,2923,48794.695,24493.799,66.323,-6.760,66.666
4,2928,48808.461,38640.538,-0.754,76.942,76.946
4,2932,48886.402,37625.943,16.164,58.053,60.262
4,2937,48936.112,36704.488,-1.317,138.846,138.852
4,2943,48957.551,35597.418,-46.925,35.788,59.015
4,2948,49033.447,33554.626,-103.766,-11.184,104.367
4,2949,48975.992,34599.359,-94.013,29.605,98.564
4,2954,49226.415,32674.351,21.860,109.431,111.592
4,2957,49330.639,31652.213,58.690,90.794,108.112
4,2960,49067.259,30482.019,-270.468,-87.229,284.186
4,2964,49232.645,29650.405,-172.522,84.081,191.921
4,2967,49469.861,28623.145,-2.946,58.459,58.533
4,2972,49558.403,27561.491,25.872,-7.677,26.986
4,2975,49659.704,26603.751,60.225,36.871,70.615
4,2978,49762.322,25252.167,95.498,-313.206,327.441
4,2983,49686.974,24562.412,-46.815,-0.239,46.816
4,2989,49810.339,38637.246,1.699,7.463,7.654
4,2992,49911.398,36696.748,-29.679,62.834,69.491
4,2996,50059.319,35625.357,51.107,-4.578,51.312
4,3000,50030.066,34611.795,-45.379,-17.214,48.535
4,3004,50091.422,33690.006,-49.502,55.421,74.310
4,3009,50338.823,32582.033,130.452,-51.832,140.372
4,3012,50593.519,31772.426,317.838,141.721,348.002
4,3015,50388.533,30729.693,46.958,91.348,102.711
4,3019,50460.568,29568.335,57.380,-65.966,87.430
4,3022,50464.442,28797.609,-5.934,165.065,165.172
4,3025,50408.912,27584.534,-127.330,-54.410,138.468
4,3029,50747.090,25554.854,76.450,-80.354,110.912
4,3030,50577.244,26551.708,-26.136,-84.794,88.730
4,3033,50832.541,24561.293,94.889,-71.117,118.582
4,3039,50848.945,38501.418,36.410,-195.447,198.810
4,3041,50994.281,37676.691,114.652,-16.244,115.797
4,3045,50902.966,36937.369,-41.943,235.711,239.414
4,3049,51017.622,35792.701,5.546,94.877,95.039
4,3053,51164.656,34667.681,85.369,-29.487,90.318
4,3057,51138.552,33622.602,-6.120,-80.364,80.597
4,3063,51020.670,32531.752,-185.919,-169.147,251.350
4,3066,50994.063,31873.969,-279.993,175.842,330.630
4,3069,51204.084,30780.634,-135.467,74.959,154.823
4,3072,51326.687,29615.286,-80.368,-88.321,119.413
4,3075,51645.184,27827.420,105.050,118.939,158.688
4,3076,51592.245,28671.920,117.852,-29.798,121.560
4,3081,51675.702,26622.771,68.276,-83.190,107.621
4,3084,51726.009,25623.927,51.400,-80.971,95.908
4,3087,52008.342,24616.445,266.712,-85.679,280.136
4,3097,51818.663,37555.095,-64.976,-204.560,214.632
4,3102,51949.581,36959.416,0.792,190.537,190.539
4,3107,51944.067,35823.207,-67.172,59.362,89.643
4,3111,51943.977,34755.624,-134.198,-7.764,134.422
4,3115,52152.422,33715.320,8.770,-54.283,54.987
4,3120,52140.015,32776.955,-70.643,7.850,71.078
4,3123,52293.545,30891.466,-50.107,117.189,127.451
4,3124,52232.746,31807.755,-45.294,40.998,61.093
4,3127,52499.048,29793.867,87.979,21.191,90.495
4,3129,52270.600,28564.978,-207.945,-205.746,292.528
4,3132,52445.465,27753.882,-100.362,-16.013,101.631
4,3136,52632.616,26734.808,21.108,-40.435,45.613
4,3140,52664.999,25697.172,-13.643,-77.238,78.434
4,3143,52773.185,24767.361,34.339,-2.706,34.446
4,3150,52877.584,37801.056,-5.951,-23.499,24.241
4,3154,53013.803,36851.295,65.223,16.983,67.398
4,3158,53116.980,36010.046,101.592,179.021,205.838
4,3161,53124.591,33933.844,-24.848,105.675,108.557
4,3162,53005.523,34844.569,-76.796,13.865,78.038
4,3164,53265.061,32792.809,50.200,-44.231,66.906
4,3169,53255.248,31861.763,-26.877,26.583,37.802
4,3172,53343.177,30843.075,-6.396,9.035,11.070
4,3175,53491.878,29739.508,76.750,-101.993,127.645
4,3179,53702.392,28797.339,219.681,-42.228,223.703
4,3183,53755.723,27875.497,212.110,38.038,215.493
4,3187,53724.417,26758.644,115.500,-84.090,142.868
4,3191,53680.880,25857.483,4.889,15.419,16.175
4,3204,53918.834,36806.590,-35.772,-83.628,90.957
4,3209,54015.061,36041.749,-4.507,143.764,143.835
4,3214,54383.149,35007.080,296.593,109.273,316.082
4,3218,54140.653,34033.531,-12.901,137.763,138.365
4,3223,54110.590,32865.946,-108.469,-38.800,115.200
4,3226,54234.370,31967.839,-51.836,64.426,82.690
4,3230,54455.456,30877.734,107.823,-23.004,110.249
4,3237,54677.080,28788.252,196.746,-118.401,229.625
4,3241,54505.878,27988.973,-41.802,82.631,92.603
4,3244,54629.646,25926.996,-50.523,15.748,52.920
4,3245,54659.089,26980.348,45.991,68.511,82.516
4,3263,55026.310,36777.557,67.477,-178.782,191.093
4,3268,54919.299,35900.333,-104.353,-64.462,122.658
4,3273,54949.509,35025.326,-141.240,60.551,153.672
4,3277,55156.029,33949.354,3.174,-12.437,12.836
4,3283,55356.726,33076.988,138.952,106.204,174.891
4,3286,55409.874,31944.024,124.983,-25.918,127.642
4,3290,55550.243,30933.453,198.356,-35.334,201.479
4,3294,55276.837,29044.431,-207.783,69.150,218.988
4,3295,55476.757,29957.567,59.304,-19.538,62.439
4,3298,55355.092,28060.676,-196.780,85.536,214.566
4,3302,55698.762,26878.406,81.469,-102.408,130.861
4,3334,56086.263,34965.183,-3.926,-65.049,65.168
4,3339,56057.949,34037.772,-99.065,8.605,99.438
4,3343,56172.506,32128.956,-116.574,90.972,147.869
4,3344,56133.126,32890.899,-88.923,-147.515,172.244
4,3347,56193.577,31000.272,-162.616,-36.607,166.685
4,3350,56221.215,30121.270,-200.412,75.725,214.241
4,3353,56414.682,29080.077,-74.205,36.214,82.570
4,3357,56515.009,28078.464,-41.087,34.600,53.715
4,3401,57190.111,32090.486,-103.132,-15.541,104.296
4,3404,57343.823,31155.700,-16.626,50.660,53.319
5,2498,41380.258,32775.397,252.363,-174.789,306.983
5,2503,41407.233,30993.884,147.520,37.504,152.213
5,2504,41561.809,31799.707,368.950,-159.058,401.776
5,2511,41414.226,29173.327,22.066,210.610,211.763
5,2514,41394.256,28037.401,-65.228,75.610,99.858
5,2548,42172.307,33889.148,108.792,-134.719,173.162
5,2549,42094.328,35044.681,97.728,17.987,99.370
5,2554,41995.925,32907.465,-134.457,-113.438,175.918
5,2559,41927.826,32002.267,-267.689,-27.250,269.072
5,2563,42070.130,31105.490,-192.446,78.686,207.911
5,2566,42150.338,29872.119,-179.405,-153.575,236.159
5,2570,42503.722,28805.225,108.535,-227.594,252.149
5,2574,42748.855,28116.350,286.239,84.395,298.421
5,2599,43014.055,36062.618,80.380,-28.131,85.161
5,2603,43036.165,35056.689,37.335,-40.998,55.450
5,2607,42893.563,34194.717,-172.298,99.720,199.074
5,2613,42781.113,33261.027,-351.784,169.219,390.368
5,2616,43180.920,32070.142,-17.208,-30.262,34.812
5,2619,43447.809,30833.473,182.460,-263.966,320.889
5,2623,43391.563,30286.204,58.998,189.741,198.702
5,2627,43153.086,28985.493,-241.005,-116.172,267.543
5,2631,42990.581,28148.366,-470.635,47.514,473.027
5,2634,43694.675,26088.025,100.640,-18.207,102.274
5,2635,43561.651,27168.585,33.073,70.301,77.692
5,2652,43912.352,37051.466,43.777,-114.050,122.163
5,2657,43921.159,36139.222,-14.641,-22.640,26.962
5,2661,43814.525,35265.146,-186.617,96.627,210.149
5,2665,43991.124,34158.455,-77.121,-7.629,77.497
5,2670,44261.329,33069.669,125.924,-93.077,156.589
5,2674,44285.240,32327.250,88.208,157.436,180.462
5,2678,44114.269,31172.505,-149.830,5.824,149.944
5,2681,44461.252,29375.546,64.324,203.263,213.198
5,2682,44226.441,30283.875,-104.912,118.132,157.993
5,2685,44789.020,28278.161,324.806,106.755,341.900
5,2688,44348.388,26941.359,-183.202,-227.463,292.066
5,2691,44480.190,26289.463,-116.934,112.911,162.550
5,2695,44669.849,25294.877,5.559,120.439,120.567
5,2709,44878.755,36896.667,7.890,-339.373,339.465
5,2713,44895.245,36446.922,-42.789,214.164,218.397
5,2718,44929.645,35346.577,-70.320,108.945,129.668
5,2723,45596.879,34190.453,529.807,-45.053,531.719
5,2728,45091.773,32405.044,-107.838,164.379,196.594
5,2729,45016.840,33053.390,-117.328,-178.622,213.710
5,2733,45265.130,31246.574,-1.726,9.179,9.339
5,2736,45198.568,30420.541,-135.637,184.053,228.632
5,2739,45240.090,29380.683,-161.477,147.004,218.369
5,2742,45435.630,28250.387,-31.651,8.419,32.751
5,2745,45561.396,27204.731,26.801,-34.785,43.912
5,2749,45585.256,25880.217,-16.716,-357.997,358.387
5,2752,45655.646,25373.319,-11.634,128.371,128.897
5,2755,45755.735,24353.713,26.631,112.226,115.342
5,2760,46290.856,38246.398,488.399,-62.816,492.422
5,2765,45907.381,37146.931,37.677,-157.751,162.188
5,2769,45970.969,35548.356,-31.460,240.395,242.445
5,2770,45839.935,36580.163,-97.133,278.461,294.916
5,2775,45991.593,34176.905,-78.030,-129.189,150.926
5,2780,46086.488,33459.272,-50.361,156.720,164.613
5,2786,46124.322,32307.673,-78.044,-3.570,78.125
5,2789,46272.421,31276.198,2.720,-31.797,31.913
5,2791,46346.770,30306.037,9.593,-1.076,9.653
5,2795,46384.302,29373.323,-20.163,68.824,71.717
5,2798,46574.555,28118.281,109.095,-192.609,221.359
5,2802,46489.134,27507.794,-43.811,199.106,203.869
5,2806,46527.567,26204.857,-72.459,-102.245,125.317
5,2809,46784.791,24377.909,52.551,66.082,84.430
5,2810,46548.882,25161.525,-116.580,-152.463,191.927
5,2817,46732.883,37294.258,-139.459,-80.037,160.794
5,2822,46859.827,36462.545,-79.836,90.880,120.967
5,2827,46954.249,35400.350,-50.846,22.475,55.592
5,2833,46988.926,34344.414,-83.463,-31.879,89.344
5,2838,47091.305,33452.189,-48.359,79.348,92.923
5,2841,47152.925,32425.202,-52.310,43.763,68.202
5,2845,47179.033,31372.217,-89.331,-4.672,89.453
5,2847,47453.116,30489.554,117.615,113.546,163.481
5,2849,47139.600,29286.887,-263.476,-86.736,277.385
5,2853,47700.974,27391.734,164.984,12.422,165.451
5,2854,47313.972,28371.853,-154.572,-9.404,154.857
5,2858,47773.649,26296.271,170.456,-81.177,188.799
5,2861,47662.639,25376.341,-5.942,-8.234,10.155
5,2864,47727.308,24321.361,-8.177,-60.815,61.362
5,2868,47796.136,38478.703,-11.676,30.947,33.077
5,2873,47921.235,37407.543,46.032,-35.858,58.350
5,2878,47911.460,36819.738,-31.028,378.595,379.864
5,2883,47902.534,35328.058,-107.181,-109.404,153.157
5,2888,47898.410,34527.329,-172.763,82.751,191.559
5,2894,48161.244,33503.556,22.825,62.228,66.282
5,2897,48140.735,32765.616,-63.216,315.743,322.010
5,2901,48338.845,30501.405,0.224,55.331,55.331
5,2902,48185.370,31398.058,-85.952,-49.022,98.949
5,2905,48372.693,29380.817,-33.441,-63.208,71.509
5,2909,48520.684,28537.212,48.875,85.801,98.745
5,2913,48405.583,27534.608,-133.591,84.793,158.229
5,2916,48628.403,26281.171,21.913,-166.567,168.002
5,2919,48876.162,25432.857,204.382,-22.155,205.580
5,2923,48623.600,24354.792,-115.166,-97.670,151.005
5,2928,48777.860,38557.116,-32.906,41.014,52.583
5,2932,48890.271,37577.266,15.680,66.716,68.534
5,2937,48833.342,36618.131,-108.353,109.496,154.044
5,2943,48985.037,35461.930,-23.833,-43.197,49.336
5,2948,49027.115,33455.345,-114.380,-55.523,127.144
5,2949,49036.970,34636.389,-37.237,122.512,128.046
5,2954,49204.165,32604.552,-4.647,94.546,94.660
5,2957,49421.198,31434.883,146.732,-82.085,168.132
5,2960,49261.326,30647.463,-80.619,131.608,154.337
5,2964,49321.563,29257.853,-87.769,-256.376,270.984
5,2967,49354.179,28691.968,-120.978,170.668,209.197
5,2972,49622.658,27597.195,80.224,77.086,111.257
5,2975,49585.830,26486.984,-24.001,-30.927,39.147
